order_book_id,symbol,bond_price,conversion_premium,weighted_score,date,rank
128038.XSHE,利欧转债,95.426,0.036912440944882,49.5586220472441,2018-04-23,0
128036.XSHE,金农转债,94.17,0.0935870967741936,51.76435483870968,2018-04-23,1
113505.XSHG,杭电转债,102.04,0.0288680497925313,52.46340248962657,2018-04-23,2
113017.XSHG,吉视转债,98.14,0.0712717948717946,52.63358974358973,2018-04-23,3
113503.XSHG,泰晶转债,107.07,0.0282119047619044,54.945595238095216,2018-04-23,4
128026.XSHE,众兴转债,93.64,0.1633159788359788,54.98579894179894,2018-04-23,5
110041.XSHG,蒙电转债,99.7,0.1355791505791508,56.62895752895754,2018-04-23,6
123009.XSHE,星源转债,113.0,0.0202806451612902,57.51403225806451,2018-04-23,7
113018.XSHG,常熟转债,100.88,0.1441084947839046,57.64542473919523,2018-04-23,8
113012.XSHG,骆驼转债,101.7,0.1393775933609958,57.81887966804979,2018-04-23,9
110042.XSHG,航电转债,113.04,0.0328271099744244,58.16135549872122,2018-04-23,10
123002.XSHE,国祯转债,110.0,0.0640919540229885,58.204597701149424,2018-04-23,11
128030.XSHE,天康转债,97.85,0.18889911634757,58.3699558173785,2018-04-23,12
128014.XSHE,永东转债,102.107,0.1484932490379329,58.478162451896644,2018-04-23,13
127005.XSHE,长证转债,102.87,0.143,58.585,2018-04-23,14
128025.XSHE,特一转债,101.0,0.162887200467563,58.64436002337815,2018-04-23,15
123005.XSHE,万信转债,125.0,-0.066771070615034,59.1614464692483,2018-04-23,16
128027.XSHE,崇达转债,117.036,0.0139841680672268,59.21720840336134,2018-04-23,17
110043.XSHG,无锡转债,94.55,0.2411430678466078,59.33215339233039,2018-04-23,19
128032.XSHE,双环转债,100.663,0.1897610446009392,59.81955223004696,2018-04-23,20
128038.XSHE,利欧转债,95.182,0.0383490909090911,49.508454545454555,2018-05-02,0
128037.XSHE,岩土转债,94.858,0.0664900837988828,50.753504189944145,2018-05-02,1
128036.XSHE,金农转债,94.302,0.0951200000000003,51.90700000000002,2018-05-02,2
113017.XSHG,吉视转债,97.1,0.0756802973977692,52.334014869888456,2018-05-02,3
128026.XSHE,众兴转债,93.6,0.1235828220858894,52.97914110429447,2018-05-02,4
113503.XSHG,泰晶转债,108.82,-0.0152720085470086,53.646399572649564,2018-05-02,5
113505.XSHG,杭电转债,101.8,0.080235807860262,54.9117903930131,2018-05-02,6
110041.XSHG,蒙电转债,99.88,0.1160833333333333,55.744166666666665,2018-05-02,7
128014.XSHE,永东转债,103.7,0.0925345005149329,56.476725025746646,2018-05-02,8
128025.XSHE,特一转债,101.56,0.1158572225320693,56.57286112660346,2018-05-02,9
113012.XSHG,骆驼转债,101.1,0.1251854905193732,56.809274525968654,2018-05-02,10
110042.XSHG,航电转债,108.71,0.0654772976680382,57.62886488340191,2018-05-02,11
113018.XSHG,常熟转债,101.82,0.1344805270863836,57.634026354319175,2018-05-02,12
128030.XSHE,天康转债,95.34,0.2045252679938745,57.89626339969372,2018-05-02,13
128032.XSHE,双环转债,102.001,0.1440960379464284,58.20530189732142,2018-05-02,14
123002.XSHE,国祯转债,116.712,0.0022940734693877,58.47070367346939,2018-05-02,15
127005.XSHE,长证转债,103.2,0.1500293255131964,59.101466275659824,2018-05-02,16
128027.XSHE,崇达转债,118.088,0.0095251077943614,59.520255389718066,2018-05-02,18
123009.XSHE,星源转债,114.8,0.0446202860858255,59.63101430429127,2018-05-02,19
128015.XSHE,久其转债,109.422,0.0993331775700936,59.67765887850468,2018-05-02,20
128038.XSHE,利欧转债,96.612,0.0295332818532818,49.782664092664085,2018-05-07,0
128037.XSHE,岩土转债,95.545,0.0594176997245179,50.7433849862259,2018-05-07,1
128034.XSHE,江银转债,99.24,0.0290469719350072,51.07234859675036,2018-05-07,2
113507.XSHG,天马转债,98.2,0.0535743440233238,51.77871720116619,2018-05-07,3
113017.XSHG,吉视转债,97.78,0.0595796363636362,51.86898181818181,2018-05-07,4
128026.XSHE,众兴转债,95.15,0.1060009900990098,52.875049504950496,2018-05-07,5
128036.XSHE,金农转债,97.197,0.0896826297577857,53.08263148788929,2018-05-07,6
113505.XSHG,杭电转债,104.77,0.0520293388429753,54.986466942148766,2018-05-07,7
113503.XSHG,泰晶转债,113.29,-0.0218488277268092,55.55255861365954,2018-05-07,8
113012.XSHG,骆驼转债,102.07,0.097089968152866,55.889498407643295,2018-05-07,9
110041.XSHG,蒙电转债,101.12,0.1089368029739779,56.0068401486989,2018-05-07,10
128025.XSHE,特一转债,103.11,0.1009577235772356,56.60288617886178,2018-05-07,11
128014.XSHE,永东转债,105.46,0.0903039919151087,57.24519959575543,2018-05-07,12
128032.XSHE,双环转债,104.85,0.1033952879581153,57.59476439790576,2018-05-07,13
128030.XSHE,天康转债,96.131,0.1998195915279879,58.0564795763994,2018-05-07,14
113018.XSHG,常熟转债,102.68,0.1390594752186589,58.29297376093295,2018-05-07,15
128015.XSHE,久其转债,109.2,0.0819354838709678,58.69677419354839,2018-05-07,16
128019.XSHE,久立转2,100.13,0.1787455696202529,59.00227848101264,2018-05-07,17
110042.XSHG,航电转债,111.29,0.0760041271989175,59.44520635994588,2018-05-07,19
123002.XSHE,国祯转债,117.835,0.0131787494891704,59.576437474458515,2018-05-07,20
128038.XSHE,利欧转债,95.505,0.0377708661417322,49.641043307086605,2018-05-14,0
128034.XSHE,江银转债,98.9,0.0225007363770248,50.575036818851245,2018-05-14,1
128037.XSHE,岩土转债,94.583,0.0693724016853933,50.760120084269666,2018-05-14,2
113507.XSHG,天马转债,100.03,0.0282413407821229,51.42706703910615,2018-05-14,3
113017.XSHG,吉视转债,97.13,0.068071586715867,51.96857933579335,2018-05-14,4
128026.XSHE,众兴转债,94.32,0.1040047856430708,52.360239282153536,2018-05-14,5
113506.XSHG,鼎信转债,106.16,0.0072298611111112,53.44149305555556,2018-05-14,6
128036.XSHE,金农转债,97.01,0.0989944055944058,53.45472027972029,2018-05-14,7
113505.XSHG,杭电转债,105.99,0.0220464285714285,54.09732142857142,2018-05-14,8
128014.XSHE,永东转债,104.49,0.0770102770780853,56.095513853904265,2018-05-14,9
128025.XSHE,特一转债,102.79,0.0987319587628865,56.33159793814433,2018-05-14,10
110041.XSHG,蒙电转债,100.68,0.1293003802281372,56.80501901140686,2018-05-14,11
113018.XSHG,常熟转债,102.22,0.1144616045845273,56.83308022922636,2018-05-14,12
127006.XSHE,敖东转债,104.46,0.1003467331670824,57.247336658354115,2018-05-14,13
113503.XSHG,泰晶转债,116.45,-0.0149818575233021,57.475907123834894,2018-05-14,14
128032.XSHE,双环转债,104.7,0.1076157894736844,57.73078947368422,2018-05-14,15
113502.XSHG,嘉澳转债,94.93,0.2083449202350967,57.88224601175484,2018-05-14,16
113012.XSHG,骆驼转债,103.69,0.128883064516129,58.28915322580645,2018-05-14,17
128033.XSHE,迪龙转债,95.4,0.2205317919075145,58.72658959537573,2018-05-14,18
128030.XSHE,天康转债,96.7,0.212424012158055,58.97120060790275,2018-05-14,19
128038.XSHE,利欧转债,96.065,0.0357007812499998,49.81753906249999,2018-05-21,0
128034.XSHE,江银转债,98.88,0.01779706744868,50.329853372433995,2018-05-21,1
110043.XSHG,无锡转债,101.34,-0.0011812949640288,50.61093525179856,2018-05-21,2
128026.XSHE,众兴转债,97.4,0.0391714023831348,50.65857011915674,2018-05-21,3
128037.XSHE,岩土转债,94.801,0.0763724259520453,51.219121297602264,2018-05-21,4
113017.XSHG,吉视转债,97.52,0.0567621818181818,51.59810909090909,2018-05-21,5
113506.XSHG,鼎信转债,106.33,-0.0066778632478632,52.83110683760684,2018-05-21,7
113505.XSHG,杭电转债,106.2,0.0028471502590674,53.24235751295337,2018-05-21,8
113508.XSHG,新凤转债,103.92,0.0480292268479183,54.36146134239591,2018-05-21,9
113507.XSHG,天马转债,105.22,0.0408860215053763,54.65430107526881,2018-05-21,10
128025.XSHE,特一转债,102.15,0.0807491944146079,55.1124597207304,2018-05-21,11
128014.XSHE,永东转债,106.3,0.0471343283582088,55.50671641791044,2018-05-21,12
110041.XSHG,蒙电转债,100.3,0.1123496240601505,55.76748120300752,2018-05-21,13
127006.XSHE,敖东转债,105.082,0.0773455533980582,56.40827766990291,2018-05-21,14
113018.XSHG,常熟转债,101.74,0.1116591176470587,56.45295588235293,2018-05-21,15
113503.XSHG,泰晶转债,116.63,-0.0268211038961039,56.973944805194805,2018-05-21,16
128032.XSHE,双环转债,105.604,0.0863052200614125,57.117261003070624,2018-05-21,17
128019.XSHE,久立转2,100.06,0.1425678035470668,57.15839017735334,2018-05-21,18
113502.XSHG,嘉澳转债,95.31,0.2014131929046563,57.72565964523282,2018-05-21,19
128033.XSHE,迪龙转债,96.08,0.1947026217228462,57.77513108614231,2018-05-21,20
110043.XSHG,无锡转债,97.94,-0.0031367013372958,48.81316493313521,2018-05-28,0
128038.XSHE,利欧转债,94.0,0.0461290322580645,49.306451612903224,2018-05-28,1
128034.XSHE,江银转债,96.409,0.0311441731066461,49.761708655332306,2018-05-28,2
128037.XSHE,岩土转债,93.462,0.0717508547008549,50.31854273504275,2018-05-28,3
128026.XSHE,众兴转债,96.8,0.0619717247879361,51.4985862393968,2018-05-28,4
113017.XSHG,吉视转债,96.12,0.0727999999999999,51.699999999999996,2018-05-28,5
113506.XSHG,鼎信转债,106.68,-0.0101762308998301,52.8311884550085,2018-05-28,7
128025.XSHE,特一转债,100.001,0.0771020776380535,53.85560388190268,2018-05-28,8
113507.XSHG,天马转债,104.66,0.0353462365591397,54.097311827956986,2018-05-28,9
113505.XSHG,杭电转债,103.03,0.0534203366058907,54.186016830294534,2018-05-28,10
113508.XSHG,新凤转债,101.83,0.0729889924545048,54.56444962272524,2018-05-28,11
128014.XSHE,永东转债,104.8,0.0449356725146197,54.64678362573098,2018-05-28,12
113012.XSHG,骆驼转债,99.93,0.1057827868852461,55.254139344262306,2018-05-28,13
113503.XSHG,泰晶转债,110.59,0.0109319613821137,55.841598069105686,2018-05-28,14
113016.XSHG,小康转债,96.4,0.1572025052192068,56.06012526096034,2018-05-28,15
127006.XSHE,敖东转债,103.45,0.0891645064805584,56.18322532402792,2018-05-28,16
113018.XSHG,常熟转债,99.68,0.139419076923077,56.81095384615385,2018-05-28,17
113502.XSHG,嘉澳转债,93.9,0.1982525252525251,56.86262626262626,2018-05-28,18
110041.XSHG,蒙电转债,100.37,0.1344501915708816,56.90750957854408,2018-05-28,19
123002.XSHE,国祯转债,107.0,0.0761376673040152,57.30688336520076,2018-05-28,20
128038.XSHE,利欧转债,90.508,0.0540172151898732,47.954860759493656,2018-06-04,0
128036.XSHE,金农转债,91.378,0.0591040481927707,48.64420240963854,2018-06-04,1
128026.XSHE,众兴转债,95.4,0.0215786568537261,48.77893284268631,2018-06-04,2
128037.XSHE,岩土转债,90.856,0.0692847953216375,48.89223976608187,2018-06-04,3
110043.XSHG,无锡转债,97.5,0.0088746223564954,49.19373111782477,2018-06-04,4
113017.XSHG,吉视转债,93.06,0.0707289575289575,50.066447876447874,2018-06-04,5
128034.XSHE,江银转债,94.81,0.0582019354838707,50.315096774193535,2018-06-04,6
113506.XSHG,鼎信转债,101.5,0.0044318696242642,50.97159348121321,2018-06-04,7
113015.XSHG,隆基转债,94.9,0.0838976143141152,51.64488071570576,2018-06-04,8
128025.XSHE,特一转债,96.482,0.0973991916859122,53.11095958429561,2018-06-04,9
113503.XSHG,泰晶转债,103.89,0.0246606907894735,53.17803453947368,2018-06-04,10
113507.XSHG,天马转债,102.79,0.0401481209899174,53.40240604949587,2018-06-04,11
113505.XSHG,杭电转债,101.91,0.0508117397454031,53.49558698727015,2018-06-04,12
113016.XSHG,小康转债,94.49,0.1390303983228514,54.19651991614257,2018-06-04,13
128014.XSHE,永东转债,104.1,0.0445738106915154,54.278690534575766,2018-06-04,14
128015.XSHE,久其转债,96.701,0.1454939393939394,55.625196969696965,2018-06-04,15
127006.XSHE,敖东转债,100.8,0.104772184743124,55.638609237156196,2018-06-04,16
113508.XSHG,新凤转债,99.9,0.1139624236730858,55.6481211836543,2018-06-04,17
123009.XSHE,星源转债,114.2,-0.0082351846106112,56.68824076946944,2018-06-04,18
128030.XSHE,天康转债,94.321,0.1916512251148543,56.74306125574272,2018-06-04,19
128038.XSHE,利欧转债,90.643,0.0607159574468083,48.35729787234042,2018-06-11,0
110043.XSHG,无锡转债,95.96,0.0270479233226836,49.332396166134174,2018-06-11,1
128037.XSHE,岩土转债,91.0,0.0836538461538463,49.682692307692314,2018-06-11,2
113017.XSHG,吉视转债,92.05,0.0928645418326694,50.66822709163347,2018-06-11,3
128026.XSHE,众兴转债,96.33,0.0508727272727274,50.70863636363637,2018-06-11,4
128034.XSHE,江银转债,94.331,0.0789595371900826,51.11347685950413,2018-06-11,5
128025.XSHE,特一转债,95.546,0.0924295995356936,52.39447997678468,2018-06-11,6
128036.XSHE,金农转债,95.777,0.0955704399524375,52.66702199762187,2018-06-11,7
113506.XSHG,鼎信转债,99.7,0.0579815533980581,52.7490776699029,2018-06-11,8
113016.XSHG,小康转债,94.64,0.1408385744234804,54.361928721174024,2018-06-11,9
113503.XSHG,泰晶转债,106.36,0.0376444685466375,55.06222342733187,2018-06-11,10
113505.XSHG,杭电转债,102.25,0.0834338662790699,55.2966933139535,2018-06-11,11
113507.XSHG,天马转债,105.44,0.0544,55.44,2018-06-11,12
128015.XSHE,久其转债,97.0,0.1448307410795975,55.741537053979876,2018-06-11,13
113508.XSHG,新凤转债,100.17,0.1143560449859418,55.80280224929709,2018-06-11,14
128030.XSHE,天康转债,93.29,0.1840653846153848,55.84826923076925,2018-06-11,15
110041.XSHG,蒙电转债,98.3,0.1416732283464568,56.233661417322836,2018-06-11,16
128014.XSHE,永东转债,108.8,0.0477323843416368,56.786619217081835,2018-06-11,17
113012.XSHG,骆驼转债,99.23,0.1498755364806865,57.10877682403433,2018-06-11,18
127006.XSHE,敖东转债,101.0,0.1346382978723404,57.231914893617024,2018-06-11,19
128038.XSHE,利欧转债,86.42,0.1053720930232558,48.47860465116279,2018-06-19,0
128036.XSHE,金农转债,92.208,0.0497526153846152,48.59163076923076,2018-06-19,1
128037.XSHE,岩土转债,87.178,0.1504637704918035,51.112188524590174,2018-06-19,2
110043.XSHG,无锡转债,93.19,0.1011869488536155,51.65434744268077,2018-06-19,3
113503.XSHG,泰晶转债,95.83,0.0774885624999999,51.78942812499999,2018-06-19,4
128026.XSHE,众兴转债,90.3,0.1512508214676889,52.71254107338444,2018-06-19,5
113507.XSHG,天马转债,96.39,0.0956130434782609,52.97565217391305,2018-06-19,6
113506.XSHG,鼎信转债,89.5,0.1652590827873734,53.012954139368674,2018-06-19,7
113505.XSHG,杭电转债,94.09,0.1226122749590837,53.17561374795419,2018-06-19,8
128025.XSHE,特一转债,91.99,0.1469639240506329,53.343196202531644,2018-06-19,9
128014.XSHE,永东转债,103.99,0.0445320712694876,54.221603563474375,2018-06-19,10
128030.XSHE,天康转债,90.501,0.1984482343499199,55.172911717496,2018-06-19,11
113016.XSHG,小康转债,91.88,0.1959479343520087,55.73739671760043,2018-06-19,13
128034.XSHE,江银转债,92.703,0.1923880297397771,55.97090148698886,2018-06-19,14
123007.XSHE,道氏转债,96.5,0.157232095490716,56.1116047745358,2018-06-19,15
113508.XSHG,新凤转债,93.83,0.1905527525387491,56.442637626937454,2018-06-19,16
128022.XSHE,众信转债,98.8,0.1431832460732982,56.559162303664905,2018-06-19,17
123002.XSHE,国祯转债,100.8,0.1263048327137548,56.71524163568774,2018-06-19,18
128032.XSHE,双环转债,95.101,0.1875737374999999,56.92918687499999,2018-06-19,19
128019.XSHE,久立转2,93.0,0.2134285714285717,57.171428571428585,2018-06-19,20
128036.XSHE,金农转债,90.052,0.078829688667497,48.96748443337485,2018-06-25,0
128038.XSHE,利欧转债,86.5,0.1547330097087376,50.98665048543688,2018-06-25,1
110043.XSHG,无锡转债,94.06,0.0903148788927334,51.54574394463667,2018-06-25,2
113509.XSHG,新泉转债,97.56,0.0582921232876711,51.69460616438356,2018-06-25,3
128025.XSHE,特一转债,91.485,0.1229,51.8875,2018-06-25,4
113505.XSHG,杭电转债,92.93,0.1160785831960462,52.26892915980231,2018-06-25,5
113506.XSHG,鼎信转债,91.22,0.1362217663817664,52.42108831908832,2018-06-25,6
113507.XSHG,天马转债,94.85,0.1234660194174757,53.59830097087378,2018-06-25,7
128014.XSHE,永东转债,105.998,0.0156890509915015,53.783452549575074,2018-06-25,8
128030.XSHE,天康转债,90.3,0.1806259904912837,54.18129952456418,2018-06-25,9
113503.XSHG,泰晶转债,97.28,0.1218379487179486,54.73189743589743,2018-06-25,10
128026.XSHE,众兴转债,84.819,0.2706475675675677,55.941878378378384,2018-06-25,11
127006.XSHE,敖东转债,97.2,0.1472244897959183,55.96122448979592,2018-06-25,12
128032.XSHE,双环转债,95.602,0.1647121707317074,56.036608536585376,2018-06-25,13
113017.XSHG,吉视转债,90.13,0.220851818181818,56.1075909090909,2018-06-25,14
123002.XSHE,国祯转债,101.638,0.1108901402597402,56.363507012987014,2018-06-25,15
128034.XSHE,江银转债,93.23,0.2013996275605214,56.68498137802607,2018-06-25,16
123007.XSHE,道氏转债,98.05,0.1761317325550544,57.83158662775272,2018-06-25,17
113012.XSHG,骆驼转债,95.26,0.2120735155513667,58.23367577756834,2018-06-25,18
113016.XSHG,小康转债,92.06,0.2491917404129795,58.489587020648976,2018-06-25,19
128036.XSHE,金农转债,90.801,0.0851001490683227,49.655507453416135,2018-07-02,0
128039.XSHE,三力转债,88.279,0.1213408261617901,50.206541308089506,2018-07-02,1
128038.XSHE,利欧转债,86.86,0.1539371980676327,51.126859903381636,2018-07-02,2
113506.XSHG,鼎信转债,97.32,0.0630565085771945,51.812825428859725,2018-07-02,3
110043.XSHG,无锡转债,94.46,0.0949515570934254,51.97757785467127,2018-07-02,4
113505.XSHG,杭电转债,94.01,0.1309123762376241,53.55061881188121,2018-07-02,5
128025.XSHE,特一转债,92.165,0.1549939567430025,53.832197837150126,2018-07-02,6
128033.XSHE,迪龙转债,95.474,0.1225653906249999,53.86526953124999,2018-07-02,7
128014.XSHE,永东转债,107.102,0.0133496923076923,54.21848461538462,2018-07-02,8
128026.XSHE,众兴转债,86.516,0.2221434951456311,54.36517475728156,2018-07-02,9
113509.XSHG,新泉转债,96.47,0.1249653934652553,54.48326967326277,2018-07-02,10
113017.XSHG,吉视转债,89.92,0.1935569506726458,54.63784753363229,2018-07-02,11
113012.XSHG,骆驼转债,94.67,0.1555560578661845,55.11280289330922,2018-07-02,12
113507.XSHG,天马转债,97.2,0.1341721572794901,55.30860786397451,2018-07-02,13
128034.XSHE,江银转债,93.101,0.1778042413162704,55.44071206581352,2018-07-02,14
128030.XSHE,天康转债,91.572,0.193473933649289,55.459696682464454,2018-07-02,15
113016.XSHG,小康转债,90.38,0.2086068155111633,55.62034077555816,2018-07-02,16
113503.XSHG,泰晶转债,99.43,0.1249972955974843,55.96486477987422,2018-07-02,17
127006.XSHE,敖东转债,97.0,0.1500797266514808,56.003986332574044,2018-07-02,18
123002.XSHE,国祯转债,102.0,0.1028160328879753,56.14080164439876,2018-07-02,19
128039.XSHE,三力转债,88.72,0.1308352331606217,50.901761658031084,2018-07-09,0
113506.XSHG,鼎信转债,98.15,0.0431750122729504,51.23375061364752,2018-07-09,1
128036.XSHE,金农转债,89.596,0.1370890765171504,51.65245382585752,2018-07-09,2
128038.XSHE,利欧转债,87.351,0.160460144927536,51.6985072463768,2018-07-09,3
128026.XSHE,众兴转债,88.00399999999998,0.1600980294450733,52.00690147225365,2018-07-09,4
128025.XSHE,特一转债,93.235,0.1302950769230768,53.13225384615384,2018-07-09,5
110043.XSHG,无锡转债,96.07,0.1136141868512108,53.71570934256054,2018-07-09,6
113016.XSHG,小康转债,89.79,0.1930066549912437,54.54533274956219,2018-07-09,7
113503.XSHG,泰晶转债,99.57,0.1118959031657354,55.37979515828677,2018-07-09,8
