date,order_book_id,symbol,quantity,last_price,avg_price,market_value
2020-08-03,113566.XSHG,翔港转债,950.0,120.8,115.81,114760.0
2020-08-03,113591.XSHG,胜达转债,1070.0,107.27,103.8919,114778.9
2020-08-03,128049.XSHE,华源转债,1000.0,116.3,108.17,116300.0
2020-08-03,128050.XSHE,钧达转债,1020.0,112.112,112.112,114354.24
2020-08-03,128069.XSHE,华森转债,960.0,119.15,119.15,114384.0
2020-08-03,123032.XSHE,万里转债,930.0,123.2,123.2,114576.0
2020-08-03,110071.XSHG,湖盐转债,980.0,116.7,116.7,114366.0
2020-08-03,113568.XSHG,新春转债,1040.0,110.11,110.11,114514.4
2020-08-04,128066.XSHE,亚泰转债,970.0,117.002,112.4971,113491.94
2020-08-04,123045.XSHE,雷迪转债,1010.0,114.589,105.9748,115734.89
2020-08-04,113570.XSHG,百达转债,1010.0,113.94,111.7475,115079.4
2020-08-04,128085.XSHE,鸿达转债,1030.0,110.886,104.8884,114212.58
2020-08-04,128082.XSHE,华锋转债,990.0,117.999,113.9849,116819.01
2020-08-04,113576.XSHG,起步转债,1060.0,109.9,102.5815,116494.0
2020-08-04,128013.XSHE,洪涛转债,1010.0,112.635,112.1162,113761.35
2020-08-04,123052.XSHE,飞鹿转债,970.0,118.25,112.5837,114702.5
2020-08-04,110058.XSHG,永鼎转债,1000.0,114.82,110.1869,114820.0
2020-08-04,128025.XSHE,特一转债,1000.0,114.702,111.5875,114702.0
2020-08-04,113561.XSHG,正裕转债,980.0,119.6,114.4481,117208.0
2020-08-04,113008.XSHG,电气转债,980.0,116.89,111.48,114552.2
2020-08-04,113566.XSHG,翔港转债,950.0,119.44,115.81,113468.0
2020-08-04,113591.XSHG,胜达转债,1070.0,105.3,103.8919,112671.0
2020-08-04,128049.XSHE,华源转债,1000.0,115.1,108.17,115100.0
2020-08-04,128050.XSHE,钧达转债,1020.0,114.0,112.112,116280.0
2020-08-04,128069.XSHE,华森转债,960.0,116.023,119.15,111382.08
2020-08-04,123032.XSHE,万里转债,930.0,121.16,123.2,112678.8
2020-08-04,110071.XSHG,湖盐转债,980.0,115.94,116.7,113621.2
2020-08-04,113568.XSHG,新春转债,1040.0,109.94,110.11,114337.6
2020-08-05,128066.XSHE,亚泰转债,970.0,117.1,112.4971,113587.0
2020-08-05,123045.XSHE,雷迪转债,1010.0,114.686,105.9748,115832.86
2020-08-05,113570.XSHG,百达转债,1010.0,114.08,111.7475,115220.8
2020-08-05,128085.XSHE,鸿达转债,1030.0,110.85,104.8884,114175.5
2020-08-05,128082.XSHE,华锋转债,990.0,117.4,113.9849,116226.0
2020-08-05,113576.XSHG,起步转债,1060.0,109.25,102.5815,115805.0
2020-08-05,128013.XSHE,洪涛转债,1010.0,112.835,112.1162,113963.35
2020-08-05,123052.XSHE,飞鹿转债,970.0,119.2,112.5837,115624.0
2020-08-05,110058.XSHG,永鼎转债,1000.0,115.01,110.1869,115010.0
2020-08-05,128025.XSHE,特一转债,1000.0,114.64,111.5875,114640.0
2020-08-05,113561.XSHG,正裕转债,980.0,121.61,114.4481,119177.8
2020-08-05,113008.XSHG,电气转债,980.0,116.9,111.48,114562.0
2020-08-05,113566.XSHG,翔港转债,950.0,119.65,115.81,113667.5
2020-08-05,113591.XSHG,胜达转债,1070.0,104.79,103.8919,112125.3
2020-08-05,128049.XSHE,华源转债,1000.0,114.66,108.17,114660.0
2020-08-05,128050.XSHE,钧达转债,1020.0,114.69,112.112,116983.8
2020-08-05,128069.XSHE,华森转债,960.0,115.923,119.15,111286.08
2020-08-05,123032.XSHE,万里转债,930.0,122.25,123.2,113692.5
2020-08-05,110071.XSHG,湖盐转债,980.0,116.26,116.7,113934.8
2020-08-05,113568.XSHG,新春转债,1040.0,110.45,110.11,114868.0
2020-08-06,128066.XSHE,亚泰转债,970.0,117.09,112.4971,113577.3
2020-08-06,123045.XSHE,雷迪转债,1010.0,113.94,105.9748,115079.4
2020-08-06,113570.XSHG,百达转债,1010.0,113.03,111.7475,114160.3
2020-08-06,128085.XSHE,鸿达转债,1030.0,109.941,104.8884,113239.23
2020-08-06,128082.XSHE,华锋转债,990.0,118.203,113.9849,117020.97
2020-08-06,113576.XSHG,起步转债,1060.0,107.85,102.5815,114321.0
2020-08-06,128013.XSHE,洪涛转债,1010.0,112.213,112.1162,113335.13
2020-08-06,123052.XSHE,飞鹿转债,970.0,118.601,112.5837,115042.97
2020-08-06,110058.XSHG,永鼎转债,1000.0,115.3,110.1869,115300.0
2020-08-06,128025.XSHE,特一转债,1000.0,113.62,111.5875,113620.0
2020-08-06,113561.XSHG,正裕转债,980.0,119.93,114.4481,117531.4
2020-08-06,113008.XSHG,电气转债,980.0,115.33,111.48,113023.4
2020-08-06,113566.XSHG,翔港转债,950.0,118.7,115.81,112765.0
2020-08-06,113591.XSHG,胜达转债,1070.0,104.74,103.8919,112071.8
2020-08-06,128049.XSHE,华源转债,1000.0,113.9,108.17,113900.0
2020-08-06,128050.XSHE,钧达转债,1020.0,114.21,112.112,116494.2
2020-08-06,128069.XSHE,华森转债,960.0,115.8,119.15,111168.0
2020-08-06,123032.XSHE,万里转债,930.0,123.29,123.2,114659.7
2020-08-06,110071.XSHG,湖盐转债,980.0,114.53,116.7,112239.4
2020-08-06,113568.XSHG,新春转债,1040.0,109.26,110.11,113630.4
2020-08-07,128066.XSHE,亚泰转债,970.0,116.18,112.4971,112694.6
2020-08-07,123045.XSHE,雷迪转债,1010.0,112.871,105.9748,113999.71
2020-08-07,113570.XSHG,百达转债,1010.0,112.06,111.7475,113180.6
2020-08-07,128085.XSHE,鸿达转债,1030.0,109.39,104.8884,112671.7
2020-08-07,128082.XSHE,华锋转债,990.0,118.449,113.9849,117264.51
2020-08-07,113576.XSHG,起步转债,1060.0,107.47,102.5815,113918.2
2020-08-07,128013.XSHE,洪涛转债,1010.0,111.392,112.1162,112505.92
2020-08-07,123052.XSHE,飞鹿转债,970.0,117.9,112.5837,114363.0
2020-08-07,110058.XSHG,永鼎转债,1000.0,115.39,110.1869,115390.0
2020-08-07,128025.XSHE,特一转债,1000.0,113.192,111.5875,113192.0
2020-08-07,113561.XSHG,正裕转债,980.0,119.37,114.4481,116982.6
2020-08-07,113008.XSHG,电气转债,980.0,115.42,111.48,113111.6
2020-08-07,113566.XSHG,翔港转债,950.0,116.91,115.81,111064.5
2020-08-07,113591.XSHG,胜达转债,1070.0,104.58,103.8919,111900.6
2020-08-07,128049.XSHE,华源转债,1000.0,122.0,108.17,122000.0
2020-08-07,128050.XSHE,钧达转债,1020.0,115.502,112.112,117812.04
2020-08-07,128069.XSHE,华森转债,960.0,115.0,119.15,110400.0
2020-08-07,123032.XSHE,万里转债,930.0,123.701,123.2,115041.93
2020-08-07,110071.XSHG,湖盐转债,980.0,114.81,116.7,112513.8
2020-08-07,113568.XSHG,新春转债,1040.0,108.99,110.11,113349.6
2020-08-10,128066.XSHE,亚泰转债,970.0,118.2,112.4971,114654.0
2020-08-10,123045.XSHE,雷迪转债,1010.0,114.003,105.9748,115143.03
2020-08-10,113570.XSHG,百达转债,1010.0,113.81,111.7475,114948.1
2020-08-10,128085.XSHE,鸿达转债,1040.0,110.58,104.9431,115003.2
2020-08-10,113576.XSHG,起步转债,1070.0,107.7,102.6293,115239.0
2020-08-10,128013.XSHE,洪涛转债,1020.0,113.37,112.1285,115637.4
2020-08-10,110058.XSHG,永鼎转债,1000.0,114.73,110.1869,114730.0
2020-08-10,128025.XSHE,特一转债,1010.0,114.49,111.6163,115634.9
2020-08-10,113561.XSHG,正裕转债,970.0,120.37,114.4481,116758.9
2020-08-10,113008.XSHG,电气转债,990.0,116.0,111.5257,114840.0
2020-08-10,113591.XSHG,胜达转债,1090.0,105.25,103.9168,114722.5
2020-08-10,128050.XSHE,钧达转债,1000.0,116.72,112.112,116720.0
2020-08-10,110071.XSHG,湖盐转债,1000.0,114.93,116.6646,114930.0
2020-08-10,113568.XSHG,新春转债,1050.0,109.82,110.1072,115311.0
2020-08-10,127007.XSHE,湖广转债,1010.0,113.726,113.726,114863.26
2020-08-10,113033.XSHG,利群转债,1050.0,110.09,110.09,115594.5
2020-08-10,127019.XSHE,国城转债,980.0,117.8,117.8,115444.0
2020-08-10,113527.XSHG,维格转债,1130.0,101.66,101.66,114875.8
2020-08-10,113541.XSHG,荣晟转债,960.0,120.3,120.3,115488.0
2020-08-10,128056.XSHE,今飞转债,1040.0,110.399,110.399,114814.96
2020-08-11,128066.XSHE,亚泰转债,970.0,117.22,112.4971,113703.4
2020-08-11,123045.XSHE,雷迪转债,1010.0,112.39,105.9748,113513.9
2020-08-11,113570.XSHG,百达转债,1010.0,112.05,111.7475,113170.5
2020-08-11,128085.XSHE,鸿达转债,1040.0,109.417,104.9431,113793.68
2020-08-11,113576.XSHG,起步转债,1070.0,107.02,102.6293,114511.4
2020-08-11,128013.XSHE,洪涛转债,1020.0,112.243,112.1285,114487.86
2020-08-11,110058.XSHG,永鼎转债,1000.0,113.91,110.1869,113910.0
2020-08-11,128025.XSHE,特一转债,1010.0,112.8,111.6163,113928.0
2020-08-11,113561.XSHG,正裕转债,970.0,118.87,114.4481,115303.9
2020-08-11,113008.XSHG,电气转债,990.0,116.1,111.5257,114939.0
2020-08-11,113591.XSHG,胜达转债,1090.0,104.9,103.9168,114341.0
2020-08-11,128050.XSHE,钧达转债,1000.0,115.001,112.112,115001.0
2020-08-11,110071.XSHG,湖盐转债,1000.0,114.9,116.6646,114900.0
2020-08-11,113568.XSHG,新春转债,1050.0,109.87,110.1072,115363.5
2020-08-11,127007.XSHE,湖广转债,1010.0,113.495,113.726,114629.95
2020-08-11,113033.XSHG,利群转债,1050.0,110.51,110.09,116035.5
2020-08-11,127019.XSHE,国城转债,980.0,112.08,117.8,109838.4
2020-08-11,113527.XSHG,维格转债,1130.0,101.89,101.66,115135.7
2020-08-11,113541.XSHG,荣晟转债,960.0,119.22,120.3,114451.2
2020-08-11,128056.XSHE,今飞转债,1040.0,111.346,110.399,115799.84
2020-08-12,128066.XSHE,亚泰转债,970.0,118.5,112.4971,114945.0
2020-08-12,123045.XSHE,雷迪转债,1010.0,111.2,105.9748,112312.0
2020-08-12,113570.XSHG,百达转债,1010.0,110.98,111.7475,112089.8
2020-08-12,128085.XSHE,鸿达转债,1040.0,109.2,104.9431,113568.0
2020-08-12,113576.XSHG,起步转债,1070.0,108.1,102.6293,115667.0
2020-08-12,128013.XSHE,洪涛转债,1020.0,115.32,112.1285,117626.4
2020-08-12,110058.XSHG,永鼎转债,1000.0,113.31,110.1869,113310.0
2020-08-12,128025.XSHE,特一转债,1010.0,113.397,111.6163,114530.97
2020-08-12,113561.XSHG,正裕转债,970.0,119.46,114.4481,115876.2
2020-08-12,113008.XSHG,电气转债,990.0,115.74,111.5257,114582.6
2020-08-12,113591.XSHG,胜达转债,1090.0,104.7,103.9168,114123.0
2020-08-12,128050.XSHE,钧达转债,1000.0,116.59,112.112,116590.0
2020-08-12,110071.XSHG,湖盐转债,1000.0,114.43,116.6646,114430.0
2020-08-12,113568.XSHG,新春转债,1050.0,109.62,110.1072,115101.0
2020-08-12,127007.XSHE,湖广转债,1010.0,113.45,113.726,114584.5
2020-08-12,113033.XSHG,利群转债,1050.0,111.5,110.09,117075.0
2020-08-12,127019.XSHE,国城转债,980.0,113.05,117.8,110789.0
2020-08-12,113527.XSHG,维格转债,1130.0,102.74,101.66,116096.2
2020-08-12,113541.XSHG,荣晟转债,960.0,118.26,120.3,113529.6
2020-08-12,128056.XSHE,今飞转债,1040.0,112.0,110.399,116480.0
2020-08-13,128066.XSHE,亚泰转债,970.0,118.8,112.4971,115236.0
2020-08-13,123045.XSHE,雷迪转债,1010.0,111.25,105.9748,112362.5
2020-08-13,113570.XSHG,百达转债,1010.0,111.41,111.7475,112524.1
2020-08-13,128085.XSHE,鸿达转债,1040.0,109.511,104.9431,113891.44
2020-08-13,113576.XSHG,起步转债,1070.0,107.89,102.6293,115442.3
2020-08-13,128013.XSHE,洪涛转债,1020.0,114.202,112.1285,116486.04
2020-08-13,110058.XSHG,永鼎转债,1000.0,114.32,110.1869,114320.0
2020-08-13,128025.XSHE,特一转债,1010.0,113.316,111.6163,114449.16
2020-08-13,113561.XSHG,正裕转债,970.0,120.21,114.4481,116603.7
2020-08-13,113008.XSHG,电气转债,990.0,117.49,111.5257,116315.1
2020-08-13,113591.XSHG,胜达转债,1090.0,104.72,103.9168,114144.8
2020-08-13,128050.XSHE,钧达转债,1000.0,116.59,112.112,116590.0
2020-08-13,110071.XSHG,湖盐转债,1000.0,114.6,116.6646,114600.0
2020-08-13,113568.XSHG,新春转债,1050.0,110.46,110.1072,115983.0
2020-08-13,127007.XSHE,湖广转债,1010.0,113.779,113.726,114916.79
2020-08-13,113033.XSHG,利群转债,1050.0,111.9,110.09,117495.0
2020-08-13,127019.XSHE,国城转债,980.0,113.88,117.8,111602.4
2020-08-13,113527.XSHG,维格转债,1130.0,98.98,101.66,111847.4
2020-08-13,113541.XSHG,荣晟转债,960.0,118.99,120.3,114230.4
2020-08-13,128056.XSHE,今飞转债,1040.0,111.48,110.399,115939.2
2020-08-14,128066.XSHE,亚泰转债,970.0,118.5,112.4971,114945.0
2020-08-14,123045.XSHE,雷迪转债,1010.0,112.22,105.9748,113342.2
2020-08-14,113570.XSHG,百达转债,1010.0,111.79,111.7475,112907.9
2020-08-14,128085.XSHE,鸿达转债,1040.0,109.9,104.9431,114296.0
2020-08-14,113576.XSHG,起步转债,1070.0,108.23,102.6293,115806.1
2020-08-14,128013.XSHE,洪涛转债,1020.0,114.8,112.1285,117096.0
2020-08-14,110058.XSHG,永鼎转债,1000.0,115.51,110.1869,115510.0
2020-08-14,128025.XSHE,特一转债,1010.0,113.799,111.6163,114936.99
2020-08-14,113561.XSHG,正裕转债,970.0,124.67,114.4481,120929.9
2020-08-14,113008.XSHG,电气转债,990.0,116.92,111.5257,115750.8
2020-08-14,113591.XSHG,胜达转债,1090.0,104.58,103.9168,113992.2
2020-08-14,128050.XSHE,钧达转债,1000.0,115.99,112.112,115990.0
2020-08-14,110071.XSHG,湖盐转债,1000.0,114.94,116.6646,114940.0
2020-08-14,113568.XSHG,新春转债,1050.0,110.51,110.1072,116035.5
2020-08-14,127007.XSHE,湖广转债,1010.0,113.7,113.726,114837.0
2020-08-14,113033.XSHG,利群转债,1050.0,114.2,110.09,119910.0
2020-08-14,127019.XSHE,国城转债,980.0,114.179,117.8,111895.42
2020-08-14,113527.XSHG,维格转债,1130.0,94.02,101.66,106242.6
2020-08-14,113541.XSHG,荣晟转债,960.0,118.97,120.3,114211.2
2020-08-14,128056.XSHE,今飞转债,1040.0,111.07,110.399,115512.8
2020-08-17,128066.XSHE,亚泰转债,980.0,118.55,112.5588,116179.0
2020-08-17,123045.XSHE,雷迪转债,1020.0,113.495,106.0485,115764.9
2020-08-17,113570.XSHG,百达转债,1030.0,112.71,111.7662,116091.3
2020-08-17,128085.XSHE,鸿达转债,1040.0,110.99,104.9431,115429.6
2020-08-17,113576.XSHG,起步转债,1070.0,108.87,102.6293,116490.9
2020-08-17,128013.XSHE,洪涛转债,1010.0,115.299,112.1285,116451.99
2020-08-17,110058.XSHG,永鼎转债,980.0,119.41,110.1869,117021.8
2020-08-17,128025.XSHE,特一转债,1020.0,113.93,111.6389,116208.6
2020-08-17,113008.XSHG,电气转债,990.0,118.51,111.5257,117324.9
2020-08-17,113591.XSHG,胜达转债,1100.0,105.0,103.9266,115500.0
2020-08-17,128050.XSHE,钧达转债,1000.0,116.735,112.112,116735.0
2020-08-17,113568.XSHG,新春转债,1050.0,111.16,110.1072,116718.0
2020-08-17,113033.XSHG,利群转债,1020.0,114.92,110.09,117218.4
2020-08-17,127019.XSHE,国城转债,1010.0,114.05,117.6886,115190.5
2020-08-17,113541.XSHG,荣晟转债,960.0,120.34,120.3,115526.4
2020-08-17,128056.XSHE,今飞转债,1040.0,111.0,110.399,115440.0
2020-08-17,123051.XSHE,今天转债,940.0,122.948,122.948,115571.12
2020-08-17,113566.XSHG,翔港转债,970.0,119.1,119.1,115527.0
2020-08-17,128082.XSHE,华锋转债,990.0,116.82,116.82,115651.8
2020-08-17,128120.XSHE,联诚转债,1080.0,107.523,107.523,116124.84
2020-08-18,128066.XSHE,亚泰转债,980.0,118.921,112.5588,116542.58
2020-08-18,123045.XSHE,雷迪转债,1020.0,114.95,106.0485,117249.0
2020-08-18,113570.XSHG,百达转债,1030.0,112.92,111.7662,116307.6
2020-08-18,128085.XSHE,鸿达转债,1040.0,111.5,104.9431,115960.0
2020-08-18,113576.XSHG,起步转债,1070.0,111.52,102.6293,119326.4
2020-08-18,128013.XSHE,洪涛转债,1010.0,114.996,112.1285,116145.96
2020-08-18,110058.XSHG,永鼎转债,980.0,125.32,110.1869,122813.6
2020-08-18,128025.XSHE,特一转债,1020.0,113.9,111.6389,116178.0
2020-08-18,113008.XSHG,电气转债,990.0,119.16,111.5257,117968.4
2020-08-18,113591.XSHG,胜达转债,1100.0,105.11,103.9266,115621.0
2020-08-18,128050.XSHE,钧达转债,1000.0,118.7,112.112,118700.0
2020-08-18,113568.XSHG,新春转债,1050.0,112.77,110.1072,118408.5
2020-08-18,113033.XSHG,利群转债,1020.0,115.44,110.09,117748.8
2020-08-18,127019.XSHE,国城转债,1010.0,113.84,117.6886,114978.4
2020-08-18,113541.XSHG,荣晟转债,960.0,121.2,120.3,116352.0
2020-08-18,128056.XSHE,今飞转债,1040.0,111.139,110.399,115584.56
2020-08-18,123051.XSHE,今天转债,940.0,123.799,122.948,116371.06
2020-08-18,113566.XSHG,翔港转债,970.0,118.71,119.1,115148.7
2020-08-18,128082.XSHE,华锋转债,990.0,117.36,116.82,116186.4
2020-08-18,128120.XSHE,联诚转债,1080.0,108.25,107.523,116910.0
2020-08-19,128066.XSHE,亚泰转债,980.0,117.6,112.5588,115248.0
2020-08-19,123045.XSHE,雷迪转债,1020.0,114.88,106.0485,117177.6
2020-08-19,113570.XSHG,百达转债,1030.0,113.17,111.7662,116565.1
2020-08-19,128085.XSHE,鸿达转债,1040.0,112.09,104.9431,116573.6
2020-08-19,113576.XSHG,起步转债,1070.0,109.28,102.6293,116929.6
2020-08-19,128013.XSHE,洪涛转债,1010.0,116.47,112.1285,117634.7
2020-08-19,110058.XSHG,永鼎转债,980.0,124.65,110.1869,122157.0
2020-08-19,128025.XSHE,特一转债,1020.0,113.2,111.6389,115464.0
2020-08-19,113008.XSHG,电气转债,990.0,117.64,111.5257,116463.6
2020-08-19,113591.XSHG,胜达转债,1100.0,105.07,103.9266,115577.0
2020-08-19,128050.XSHE,钧达转债,1000.0,117.313,112.112,117313.0
2020-08-19,113568.XSHG,新春转债,1050.0,112.5,110.1072,118125.0
2020-08-19,113033.XSHG,利群转债,1020.0,116.93,110.09,119268.6
2020-08-19,127019.XSHE,国城转债,1010.0,112.561,117.6886,113686.61
2020-08-19,113541.XSHG,荣晟转债,960.0,121.65,120.3,116784.0
2020-08-19,128056.XSHE,今飞转债,1040.0,111.354,110.399,115808.16
2020-08-19,123051.XSHE,今天转债,940.0,121.99,122.948,114670.6
2020-08-19,113566.XSHG,翔港转债,970.0,119.0,119.1,115430.0
2020-08-19,128082.XSHE,华锋转债,990.0,116.03,116.82,114869.7
2020-08-19,128120.XSHE,联诚转债,1080.0,108.52,107.523,117201.6
2020-08-20,128066.XSHE,亚泰转债,980.0,116.614,112.5588,114281.72
2020-08-20,123045.XSHE,雷迪转债,1020.0,113.806,106.0485,116082.12
2020-08-20,113570.XSHG,百达转债,1030.0,112.75,111.7662,116132.5
2020-08-20,128085.XSHE,鸿达转债,1040.0,111.333,104.9431,115786.32
2020-08-20,113576.XSHG,起步转债,1070.0,109.61,102.6293,117282.7
2020-08-20,128013.XSHE,洪涛转债,1010.0,114.289,112.1285,115431.89
2020-08-20,110058.XSHG,永鼎转债,980.0,122.08,110.1869,119638.4
2020-08-20,128025.XSHE,特一转债,1020.0,112.59,111.6389,114841.8
2020-08-20,113008.XSHG,电气转债,990.0,115.59,111.5257,114434.1
2020-08-20,113591.XSHG,胜达转债,1100.0,105.79,103.9266,116369.0
2020-08-20,128050.XSHE,钧达转债,1000.0,116.885,112.112,116885.0
2020-08-20,113568.XSHG,新春转债,1050.0,111.69,110.1072,117274.5
2020-08-20,113033.XSHG,利群转债,1020.0,116.33,110.09,118656.6
2020-08-20,127019.XSHE,国城转债,1010.0,110.575,117.6886,111680.75
2020-08-20,113541.XSHG,荣晟转债,960.0,120.51,120.3,115689.6
2020-08-20,128056.XSHE,今飞转债,1040.0,111.879,110.399,116354.16
2020-08-20,123051.XSHE,今天转债,940.0,121.2,122.948,113928.0
2020-08-20,113566.XSHG,翔港转债,970.0,119.2,119.1,115624.0
2020-08-20,128082.XSHE,华锋转债,990.0,115.3,116.82,114147.0
2020-08-20,128120.XSHE,联诚转债,1080.0,108.807,107.523,117511.56
2020-08-21,128066.XSHE,亚泰转债,980.0,116.793,112.5588,114457.14
2020-08-21,123045.XSHE,雷迪转债,1020.0,114.798,106.0485,117093.96
2020-08-21,113570.XSHG,百达转债,1030.0,113.08,111.7662,116472.4
2020-08-21,128085.XSHE,鸿达转债,1040.0,111.47,104.9431,115928.8
2020-08-21,113576.XSHG,起步转债,1070.0,109.12,102.6293,116758.4
2020-08-21,128013.XSHE,洪涛转债,1010.0,115.0,112.1285,116150.0
2020-08-21,110058.XSHG,永鼎转债,980.0,124.54,110.1869,122049.2
2020-08-21,128025.XSHE,特一转债,1020.0,112.5,111.6389,114750.0
2020-08-21,113008.XSHG,电气转债,990.0,115.42,111.5257,114265.8
2020-08-21,113591.XSHG,胜达转债,1100.0,106.68,103.9266,117348.0
2020-08-21,128050.XSHE,钧达转债,1000.0,119.071,112.112,119071.0
2020-08-21,113568.XSHG,新春转债,1050.0,111.73,110.1072,117316.5
2020-08-21,113033.XSHG,利群转债,1020.0,116.44,110.09,118768.8
2020-08-21,127019.XSHE,国城转债,1010.0,110.599,117.6886,111704.99
2020-08-21,113541.XSHG,荣晟转债,960.0,121.7,120.3,116832.0
2020-08-21,128056.XSHE,今飞转债,1040.0,113.0,110.399,117520.0
2020-08-21,123051.XSHE,今天转债,940.0,120.916,122.948,113661.04
2020-08-21,113566.XSHG,翔港转债,970.0,119.65,119.1,116060.5
2020-08-21,128082.XSHE,华锋转债,990.0,115.68,116.82,114523.2
2020-08-21,128120.XSHE,联诚转债,1080.0,110.05,107.523,118854.0
2020-08-24,128066.XSHE,亚泰转债,990.0,116.998,112.6037,115828.02
2020-08-24,123045.XSHE,雷迪转债,1020.0,114.78,106.0485,117075.6
2020-08-24,113570.XSHG,百达转债,1030.0,112.9,111.7662,116287.0
2020-08-24,128085.XSHE,鸿达转债,1040.0,111.36,104.9431,115814.4
2020-08-24,128013.XSHE,洪涛转债,1020.0,113.801,112.1448,116077.02
2020-08-24,113008.XSHG,电气转债,1010.0,115.34,111.6012,116493.4
2020-08-24,128050.XSHE,钧达转债,980.0,119.901,112.112,117502.98
2020-08-24,113033.XSHG,利群转债,990.0,118.78,110.09,117592.2
2020-08-24,127019.XSHE,国城转债,1050.0,110.7,117.4224,116235.0
2020-08-24,128056.XSHE,今飞转债,1040.0,111.337,110.399,115790.48
2020-08-24,123051.XSHE,今天转债,940.0,123.61,122.948,116193.4
2020-08-24,113566.XSHG,翔港转债,980.0,118.46,119.0935,116090.8
2020-08-24,128082.XSHE,华锋转债,1010.0,115.5,116.7939,116655.0
2020-08-24,128120.XSHE,联诚转债,1060.0,110.46,107.523,117087.6
2020-08-24,123062.XSHE,三超转债,940.0,123.52,123.52,116108.8
2020-08-24,113028.XSHG,环境转债,940.0,123.82,123.82,116390.8
2020-08-24,110071.XSHG,湖盐转债,990.0,117.5,117.5,116325.0
2020-08-24,127003.XSHE,海印转债,980.0,118.87,118.87,116492.6
2020-08-24,128049.XSHE,华源转债,980.0,118.433,118.433,116064.34
2020-08-24,113595.XSHG,花王转债,980.0,118.34,118.34,115973.2
2020-08-25,128066.XSHE,亚泰转债,990.0,117.076,112.6037,115905.24
2020-08-25,123045.XSHE,雷迪转债,1020.0,115.39,106.0485,117697.8
2020-08-25,113570.XSHG,百达转债,1030.0,112.9,111.7662,116287.0
2020-08-25,128085.XSHE,鸿达转债,1040.0,110.8,104.9431,115232.0
2020-08-25,128013.XSHE,洪涛转债,1020.0,114.0,112.1448,116280.0
2020-08-25,113008.XSHG,电气转债,1010.0,114.94,111.6012,116089.4
2020-08-25,128050.XSHE,钧达转债,980.0,118.215,112.112,115850.7
2020-08-25,113033.XSHG,利群转债,990.0,118.48,110.09,117295.2
2020-08-25,127019.XSHE,国城转债,1050.0,111.087,117.4224,116641.35
2020-08-25,128056.XSHE,今飞转债,1040.0,111.96,110.399,116438.4
2020-08-25,123051.XSHE,今天转债,940.0,125.61,122.948,118073.4
2020-08-25,113566.XSHG,翔港转债,980.0,118.22,119.0935,115855.6
2020-08-25,128082.XSHE,华锋转债,1010.0,116.101,116.7939,117262.01
2020-08-25,128120.XSHE,联诚转债,1060.0,109.89,107.523,116483.4
2020-08-25,123062.XSHE,三超转债,940.0,124.88,123.52,117387.2
2020-08-25,113028.XSHG,环境转债,940.0,123.19,123.82,115798.6
2020-08-25,110071.XSHG,湖盐转债,990.0,116.02,117.5,114859.8
2020-08-25,127003.XSHE,海印转债,980.0,118.8,118.87,116424.0
2020-08-25,128049.XSHE,华源转债,980.0,118.667,118.433,116293.66
2020-08-25,113595.XSHG,花王转债,980.0,118.33,118.34,115963.4
2020-08-26,128066.XSHE,亚泰转债,990.0,115.25,112.6037,114097.5
2020-08-26,123045.XSHE,雷迪转债,1020.0,113.588,106.0485,115859.76
2020-08-26,113570.XSHG,百达转债,1030.0,113.23,111.7662,116626.9
2020-08-26,128085.XSHE,鸿达转债,1040.0,109.98,104.9431,114379.2
2020-08-26,128013.XSHE,洪涛转债,1020.0,113.13,112.1448,115392.6
2020-08-26,113008.XSHG,电气转债,1010.0,114.05,111.6012,115190.5
2020-08-26,128050.XSHE,钧达转债,980.0,117.789,112.112,115433.22
2020-08-26,113033.XSHG,利群转债,990.0,114.98,110.09,113830.2
2020-08-26,127019.XSHE,国城转债,1050.0,110.979,117.4224,116527.95
2020-08-26,128056.XSHE,今飞转债,1040.0,112.329,110.399,116822.16
2020-08-26,123051.XSHE,今天转债,940.0,124.7,122.948,117218.0
2020-08-26,113566.XSHG,翔港转债,980.0,118.41,119.0935,116041.8
2020-08-26,128082.XSHE,华锋转债,1010.0,114.988,116.7939,116137.88
2020-08-26,128120.XSHE,联诚转债,1060.0,108.96,107.523,115497.6
2020-08-26,123062.XSHE,三超转债,940.0,122.811,123.52,115442.34
2020-08-26,113028.XSHG,环境转债,940.0,124.67,123.82,117189.8
2020-08-26,110071.XSHG,湖盐转债,990.0,115.32,117.5,114166.8
2020-08-26,127003.XSHE,海印转债,980.0,119.32,118.87,116933.6
2020-08-26,128049.XSHE,华源转债,980.0,129.0,118.433,126420.0
2020-08-26,113595.XSHG,花王转债,980.0,117.01,118.34,114669.8
2020-08-27,128066.XSHE,亚泰转债,990.0,115.252,112.6037,114099.48
2020-08-27,123045.XSHE,雷迪转债,1020.0,115.0,106.0485,117300.0
2020-08-27,113570.XSHG,百达转债,1030.0,113.84,111.7662,117255.2
2020-08-27,128085.XSHE,鸿达转债,1040.0,110.063,104.9431,114465.52
2020-08-27,128013.XSHE,洪涛转债,1020.0,113.279,112.1448,115544.58
2020-08-27,113008.XSHG,电气转债,1010.0,114.47,111.6012,115614.7
2020-08-27,128050.XSHE,钧达转债,980.0,117.355,112.112,115007.9
2020-08-27,113033.XSHG,利群转债,990.0,113.52,110.09,112384.8
2020-08-27,127019.XSHE,国城转债,1050.0,111.85,117.4224,117442.5
